0.00405,95.19644969,0.00400402,0.00435,0.0040479,0.00393079,ETH-ENG,119,84,22774.0802531
0.02618876,301.8921388,0.02596563,0.027,0.026,0.02511514,ETH-ETC,120,474,11665.41816964
0.02944209,23.03256933,0.02850377,0.03147556,0.02945694,0.02860623,ETH-FCT,20,188,768.59191711
0.13589393,126.17771249,0.13103108,0.14467686,0.13589396,0.1232,ETH-GNO,50,199,966.51270044
0.0008314,65.3069986,0.000822,0.00086597,0.000823,0.000823,ETH-GNT,297,511,77490.81176115
0.00040775,30.8836038,0.00038836,0.00041926,0.000395,0.00038681,ETH-GUP,28,166,77820.66306968
0.00022479,9.63763681,0.00021754,0.00022685,0.00021911,0.0002143,ETH-HMQ,30,272,42981.39220767
0.00076343,2.26233796,0.00075526,0.00080133,0.00076343,0.00076343,ETH-LGD,17,108,2947.26031497
0.00098519,40.26418417,0.00095185,0.0010022,0.00099897,0.000872,ETH-LRC,48,86,43699.72997683
0.1954725,202.3111084,0.19451,0.20699998,0.1945,0.1945,ETH-LTC,475,768,1005.32902219
0.0241,99.93195268,0.0233041,0.02665833,0.02367252,0.02340001,ETH-LUN,116,96,3962.35909496
0.00018866,37.75530467,0.00018654,0.00020033,0.000185,0.000185,ETH-MANA,105,189,196428.69358227
0.01541578,136.92624401,0.01517959,0.016087,0.0152682,0.01472125,ETH-MCO,63,382,8810.05727351
0.09073,1972.35574128,0.0903,0.12,0.09073906,0.0903,ETH-NEO,911,874,20701.44985616
0.01758629,22.00409129,0.01724376,0.018,0.01758629,0.01710002,ETH-NMR,27,209,1240.42989727
0.01907118,272.68533025,0.01900525,0.0199,0.01907119,0.01907119,ETH-OMG,416,834,13966.60745485
0.00178688,154.61762896,0.00178,0.0018796,0.00178688,0.00168082,ETH-PAY,54,682,84939.21312537
0.00145999,975.59611645,0.00143015,0.00161614,0.00146,0.00082548,ETH-POLY,267,248,656224.71666019
0.0006959,78.80876198,0.0006829,0.00069859,0.00067858,0.00061,ETH-POWR,964,588,118977.3489912
0.0019956,15.84128585,0.00188666,0.00215884,0.00194297,0.00194297,ETH-PRO,32,84,7814.28350609
0.00022446,4.15545132,0.00021642,0.00023098,0.00021637,0.00021586,ETH-PTOY,24,329,18717.26398769
0.00149466,23.94639249,0.00143914,0.00166135,0.00143914,0.00143914,ETH-QRL,22,190,15846.97413254
0.02412611,58.2408353,0.0239239,0.02517247,0.02391196,0.0239,ETH-QTUM,297,534,2369.91313299
0.00017437,11.83233206,0.00017208,0.00018866,0.00017473,0.0001731,ETH-RCN,43,166,65968.91967056
0.07703492,776.21836001,0.07580235,0.08278966,0.07703492,0.07189694,ETH-REP,168,76,10110.98907095
0.00249595,145.50179343,0.00249006,0.00279989,0.00249668,0.00239151,ETH-RLC,45,77,56999.97619536
0.00462015,143.41758722,0.00451528,0.00499895,0.00454955,0.0045,ETH-SALT,83,236,30075.28418773
2.779e-05,118.11702178,2.772e-05,2.93e-05,2.789e-05,2.77e-05,ETH-SC,239,943,4139458.44824068
0.00017203,50.65811528,0.0001671,0.00017533,0.00016799,0.00016796,ETH-SNT,201,436,295105.26408121
0.000621,101.51028315,0.000611,0.00065799,0.00062,0.00057552,ETH-SRN,350,282,164411.32138825
0.00130567,15.15992071,0.00128832,0.0013574,0.00128961,0.00128961,ETH-STORJ,48,186,11479.61341798
